cluster,gene,score,logfoldchange,pval,pval_adj
8,sept15,38.04245,5.509141,0.0,0.0
8,pcdh8,37.513756,6.687796,5.496572820449492e-308,2.748286410224746e-305
8,pcbp3,37.015404,4.9590454,6.472645123814914e-300,2.5890580495259655e-297
8,SLC4A5-1,36.863773,6.5711927,1.759762398907464e-297,5.8658746630248795e-295
8,si:ch211-153l6.6,36.819405,6.43611,9.033279197636036e-297,2.580936913610296e-294
8,slc12a2,36.61109,5.7865934,1.9051299386419366e-293,4.7628248466048416e-291
8,atp2b4,35.780575,5.372958,2.214582757710741e-280,4.921295017134981e-278
8,map1b,35.236427,5.755084,5.5378955688161115e-272,1.1075791137632222e-269
8,gria3a,34.718452,5.7586308,4.149958936542955e-264,7.545379884623556e-262
8,mark3b,34.63287,5.0245037,8.089760045181201e-263,1.3482933408635334e-260
8,syt1a,34.370247,4.5421987,7.019795987275817e-259,1.0799686134270488e-256
8,ndrg4,34.31853,4.187715,4.1530561147705106e-258,5.932937306815015e-256
8,prkar2ab,34.02352,6.736267,1.000267165132978e-253,1.3336895535106375e-251
8,si:dkey-22o22.2,33.95372,6.2080474,1.0749145892365876e-252,1.3436432365457345e-250
8,si:ch211-276i12.4,33.887676,7.1477675,1.0118636160270564e-251,1.1904277835612428e-249
8,nat16,33.712364,4.166259,3.809209766999927e-249,4.232455296666586e-247
8,pde4ba,33.273132,4.5780807,9.450626786564396e-243,9.948028196383575e-241
8,kcnj14,33.161976,6.7821827,3.806093523647546e-241,3.8060935236475455e-239
8,mdka,32.8086,5.0676684,4.439335475505319e-236,4.227938548100303e-234
8,si:ch73-29l19.1,32.745983,5.9146338,3.463670315980859e-235,3.1487911963462354e-233
8,cab39l1,32.221706,5.3045497,8.765372375647574e-228,7.622062935345717e-226
8,slc17a6b,31.984049,6.5154457,1.8173172646188804e-224,1.514431053849067e-222
8,ptn,31.641796,6.351031,9.834074794940525e-220,7.86725983595242e-218
8,gad2,31.3384,4.046131,1.4000123757280645e-215,1.0769325967138958e-213
8,adarb1a,30.454405,4.9897923,1.047408095485283e-203,7.758578485076171e-202
8,CABZ01114053.1,29.62731,6.1133146,6.649435892815143e-193,4.749597066296531e-191
8,vtnb,29.623236,6.388219,7.503525723296491e-193,5.174845326411373e-191
8,btbd17a,29.419489,6.4437494,3.093759769592327e-190,2.0625065130615512e-188
8,clu,29.159136,3.557675,6.398505462749787e-187,4.128068040483733e-185
8,rprmb,29.14535,6.3592286,9.568027701556835e-187,5.980017313473022e-185
8,rtn4r,28.923134,4.165032,6.1117631942154e-184,3.704098905585091e-182
8,atp2b2,28.90781,5.155094,9.524211461770962e-184,5.602477330453507e-182
8,atp1a3a,28.775541,3.7781513,4.340868901605499e-182,2.480496515203142e-180
8,ompa,28.395407,5.690427,2.304239057864573e-177,1.2801328099247628e-175
8,grin1a,27.89987,3.7952337,2.6778200552490414e-171,1.447470300134617e-169
8,rem1,27.8546,6.0188723,9.474483057059916e-171,4.986570030031535e-169
8,slc6a1l,26.706762,7.084619,3.928280618975763e-157,2.0145028815260323e-155
8,pax6b,26.309063,3.3227665,1.5104279259298474e-152,7.552139629649237e-151
8,gad1b,25.650217,4.720433,4.204497088534999e-145,2.0509741895292677e-143
8,opn4.1,24.69814,3.6203663,1.1198526307683904e-134,5.332631575087573e-133
8,kcnh6a,24.628918,6.6694813,6.191998182892195e-134,2.8799991548335795e-132
8,slc4a3,24.547941,6.5713987,4.549682854918374e-133,2.0680376613265339e-131
8,net1,24.526485,5.3218203,7.708719546932801e-133,3.4260975764145786e-131
8,atp1b1a,24.43599,3.2837827,7.091658303944036e-132,3.0833296973669726e-130
8,plekhd1,24.1046,5.9610195,2.2369066892725895e-128,9.518751869245061e-127
8,stmn1b,24.08521,2.8163495,3.5718716271809716e-128,1.488279844658738e-126
8,mt2,23.824152,3.0391378,1.8772133353400987e-125,7.662095246286117e-124
8,sez6l,23.810545,4.7424474,2.5971698330758754e-125,1.03886793323035e-123
9,gnb3b,50.773403,4.072189,0.0,0.0
9,gnat2,49.383793,3.9410028,0.0,0.0
9,pde6ha,49.281837,2.8116934,0.0,0.0
9,rcvrn2,48.047634,3.9914384,0.0,0.0
9,es1,46.802315,3.7983503,0.0,0.0
9,pde6c,46.623337,3.8401475,0.0,0.0
9,gngt2b,45.15795,3.07002,0.0,0.0
9,arr3a,43.995335,3.3801813,0.0,0.0
9,pdcb,43.09608,3.8446016,0.0,0.0
9,rbp4l,41.29323,2.4712214,0.0,0.0
9,guca1c,41.031433,3.9234707,0.0,0.0
9,opn1sw1,38.637558,3.7752006,0.0,0.0
9,ndrg1b,36.697906,3.2758315,7.886884220147211e-295,1.1266977457353158e-292
9,opn1sw2,34.22724,3.2023766,9.512632411752478e-257,1.2683509882336638e-254
9,opn1mw2,32.738914,3.3419068,4.3666864606977244e-235,5.458358075872155e-233
9,prph2a,31.656824,3.0606098,6.108753107898352e-220,7.186768362233355e-218
9,slc24a2,30.830433,2.9928112,1.0248655565511796e-208,1.1387395072790886e-206
9,ly6pge,30.778702,2.9899695,5.052109553432944e-208,5.318010056245205e-206
9,rcvrn3,29.979519,2.907211,1.814992868012601e-197,1.814992868012601e-195
9,gngt2a,29.482264,2.523654,4.860280896795779e-191,4.628838949329313e-189
9,si:ch211-81a5.8,29.380247,2.9994633,9.820124623244387e-190,8.927386021131261e-188
9,rp1l1b,27.642298,2.336437,3.454109517184114e-168,3.003573493203577e-166
9,arr3b,27.046211,2.7655294,4.232164553582496e-161,3.52680379465208e-159
9,hsp90aa1.2,25.323706,1.820625,1.751311832474944e-141,1.401049465979955e-139
9,cnga3a,24.072174,3.0531864,4.891822059751623e-128,3.762940045962787e-126
9,opn1lw1,23.708057,2.7112772,2.9777264361638824e-124,2.2057232860473202e-122
9,kera,22.174164,2.589394,6.099892408580641e-109,4.3570660061290294e-107
9,opn1lw2,21.860018,2.7398171,6.242001102751784e-106,4.304828346725368e-104
9,si:dkey-190l8.2,20.943762,2.3863974,2.1388682129721195e-97,1.425912141981413e-95
9,six7,20.520802,2.4100697,1.4037736748270527e-93,9.056604353722921e-92
9,opn1mw3,19.913422,3.0638685,3.1130674507124615e-88,1.9456671566952885e-86
9,htra1b,19.854698,2.3450646,1.0036254303785459e-87,6.082578365930581e-86
9,thrb,19.257196,2.2513325,1.2285452435668589e-82,7.226736726863875e-81
9,grk1b,18.207502,2.2789218,4.500207908042519e-74,2.5715473760242966e-72
9,hsp70l,16.082973,1.5077643,3.358632069999633e-58,1.8659067055553516e-56
9,rbp3,15.839798,1.1844822,1.6535070567906826e-56,8.937875982652339e-55
9,si:ch211-113d22.2,15.3061495,1.4097314,6.956232673824668e-53,3.661175091486668e-51
9,fabp7a,14.483188,1.1521771,1.5475169573789536e-47,7.935984396815147e-46
9,hsp70.2,14.227576,1.4372969,6.178598220286235e-46,3.0892991101431174e-44
9,opn1mw1,13.953833,2.5910535,2.9814250558773144e-44,1.454353685793812e-42
9,efna1b,13.69374,1.2639815,1.1066394615709622e-42,5.269711721766486e-41
9,pcloa,12.744997,1.2017288,3.3240518573321135e-37,1.5460706313172623e-35
9,hsp70.1,12.250193,1.2642062,1.675972846803937e-34,7.61805839456335e-33
9,hsp70.3,12.204191,1.2090248,2.9522807522752165e-34,1.3121247787889853e-32
9,cngb3.2,11.990531,1.9176525,3.9834516204134524e-33,1.7319354871362836e-31
9,opn6b,11.909009,1.7125394,1.062321309742995e-32,4.520516211672319e-31
9,ptpdc1b,11.728362,1.7388753,9.120606627958757e-32,3.800252761649482e-30
9,aanat1,11.716098,0.99656355,1.0541648924362545e-31,4.3027138466785894e-30
9,zgc:193593,11.540301,1.6972083,8.263497895380898e-31,3.305399158152359e-29
9,dnajb1b,11.256655,1.054767,2.1475681846245487e-29,8.37042629562864e-28
10,gnat2,46.516624,4.6372447,0.0,0.0
10,slc24a2,46.16636,5.038017,0.0,0.0
10,gnb3b,45.624622,4.49273,0.0,0.0
10,prph2a,45.428284,5.0557804,0.0,0.0
10,pdcb,43.63116,4.596391,0.0,0.0
10,rcvrn2,43.533615,4.396308,0.0,0.0
10,pde6c,43.34859,4.350076,0.0,0.0
10,pde6ha,40.919025,3.1733346,0.0,0.0
10,grk1b,40.23711,5.018531,0.0,0.0
10,si:dkey-190l8.2,39.92251,4.513687,0.0,0.0
10,ndrg1b,38.18821,4.028679,0.0,0.0
10,gngt2b,38.134,3.368411,0.0,0.0
10,htra1b,37.780277,4.4509974,0.0,0.0
10,rp1l1b,36.929893,3.6202412,1.531606108825441e-298,2.1880087268934872e-296
10,six7,36.480434,4.1615024,2.2657889193733596e-291,3.021051892497813e-289
10,guca1c,36.31451,3.9929652,9.550162264527291e-289,1.1937702830659113e-286
10,ptpdc1b,36.187042,5.0439806,9.734368753098582e-287,1.1452198533057155e-284
10,ly6pge,35.99992,4.0305333,8.389494351157586e-284,9.321660390175097e-282
10,kera,35.436024,4.527195,4.761861856625444e-275,5.012486164868888e-273
10,cnga3a,34.133152,4.08224,2.3778745628899887e-255,2.3778745628899887e-253
10,zgc:193593,33.86063,4.4485955,2.5314835386510067e-251,2.410936703477149e-249
10,camk2d1,33.717167,4.5456243,3.239151724610241e-249,2.9446833860093105e-247
10,cngb3.2,32.884895,4.5842338,3.613734431655836e-237,3.1423777666572485e-235
10,opn6b,32.86656,4.6646757,6.606498708745832e-237,5.5054155906215266e-235
10,si:ch211-81a5.8,32.52836,3.5237536,4.237195856627896e-232,3.3897566853023164e-230
10,si:dkey-206f10.1,29.921312,4.3798594,1.0395054957829587e-196,7.996196121407375e-195
10,tdh2,28.958275,2.693783,2.2078176178871693e-184,1.6354204576941995e-182
10,rcvrn3,28.06267,3.1477396,2.798317604646327e-173,1.9987982890330908e-171
10,pcloa,26.407326,2.5935705,1.1288611267169381e-153,7.785249149771987e-152
10,itpr1b,26.391806,2.820091,1.7015296412474803e-153,1.134353094164987e-151
10,es1,25.768326,2.5756044,2.0090699962315145e-146,1.2961741911171062e-144
10,efna1b,24.864689,2.5548491,1.793830790508664e-136,1.121144244067915e-134
10,arr3a,24.739515,2.4999945,4.0203352290830146e-135,2.4365668055048573e-133
10,sptbn5,24.257208,2.4506571,5.550015085856543e-130,3.2647147563862017e-128
10,si:rp71-62i8.1,24.121279,2.30452,1.4952017652341735e-128,8.54401008705242e-127
10,si:ch211-133l5.7,23.341923,4.110672,1.6647225192777972e-120,9.248458440432208e-119
10,vgf,23.223364,3.2754636,2.644637368940101e-119,1.4295337129405951e-117
10,nfia,23.09757,2.6220093,4.897706728111924e-118,2.577740383216802e-116
10,si:ch73-212j7.3,23.056032,2.550821,1.2795918937053534e-117,6.562009711309505e-116
10,rbp4l,23.046213,1.8102144,1.6052941754742528e-117,8.026470877371263e-116
10,thrb,22.911438,3.1695487,3.573541193888633e-116,1.7431908262871382e-114
10,arr3b,22.815939,2.8168993,3.185480353825022e-115,1.5168954065833437e-113
10,guca1e,22.797678,4.535076,4.834969225722433e-115,2.248822895684853e-113
10,gngt2a,22.560349,2.2774684,1.062837168104204e-112,4.8310780368372915e-111
10,lrmp,22.11927,3.1883411,2.062336907057275e-108,9.165941809143444e-107
10,opn1sw1,22.09872,3.157438,3.2515045143167482e-108,1.4136976149203254e-106
10,rbp3,21.598911,1.8749276,1.839003741550884e-103,7.82554783638674e-102
10,opn1mw2,21.51327,2.8652198,1.1696442844676084e-102,4.8735178519483684e-101
10,arhgef4,20.928482,2.594446,2.9473698232918077e-97,1.2030080911395132e-95
10,auts2b,20.80736,2.3378503,3.7123791861664326e-96,1.484951674466573e-94
11,cst3,42.535168,5.3896823,0.0,0.0
11,rgrb,42.493088,7.689269,0.0,0.0
11,rbp3,40.76076,4.6706705,0.0,0.0
11,lrp1aa,40.29348,6.867339,0.0,0.0
11,stra6,40.13949,8.023346,0.0,0.0
11,aplp2,39.0971,3.9958007,0.0,0.0
11,tyrp1b,38.72773,7.7276607,0.0,0.0
11,rbp5,37.816032,6.74386,0.0,0.0
11,mb,37.756687,7.6396046,0.0,0.0
11,pmela,35.581585,7.6716323,2.69936628716767e-277,5.39873257433534e-275
11,dct,34.18395,7.7739353,4.188145180549889e-256,7.614809419181617e-254
11,rlbp1b,34.178604,6.272997,5.0281846327782833e-256,8.380307721297139e-254
11,thbs1b,33.647995,7.6309137,3.335543837179333e-248,5.13160590335282e-246
11,ambp,32.969357,7.227088,2.233766005004355e-238,3.1910942928633642e-236
11,ctsd,32.80989,4.8074493,4.255471705849263e-236,5.673962274465684e-234
11,psap,31.719067,4.3265305,8.48277556915701e-221,1.0603469461446262e-218
11,atp1a1a.1,30.895174,4.7282724,1.3867434479656181e-209,1.6314628799595507e-207
11,si:ch211-251b21.1,30.632208,5.220156,4.560989282032706e-206,5.067765868925229e-204
11,atp1b1a,30.463827,4.678737,7.85824346118316e-204,8.271835222298063e-202
11,si:ch211-236l14.4,29.34424,7.14726,2.8300871371424664e-189,2.830087137142466e-187
11,pttg1ipb,28.980345,6.467732,1.1639979259031163e-184,1.108569453241063e-182
11,rpe65a,28.707062,5.6962,3.114557931702259e-181,2.8314163015475083e-179
11,inpp5kb,27.441545,5.861746,8.764971797286189e-166,7.621714606335816e-164
11,glula,26.673315,2.8965263,9.603501566288231e-157,8.002917971906859e-155
11,pmelb,26.463718,7.0473967,2.5368205711478477e-154,2.029456456918278e-152
11,inpp5ka,26.276176,5.253735,3.5905870850372457e-152,2.761990065413266e-150
11,marcksl1b,25.171612,2.8071237,8.1975044847934315e-140,6.072225544291431e-138
11,itih1,23.621128,6.9238667,2.338290474997779e-123,1.6702074821412706e-121
11,rdh8a,23.191248,4.16207,5.580259564158032e-119,3.848454871833125e-117
11,actb2,22.97045,1.7961495,9.20549705656168e-117,6.136998037707787e-115
11,ccn2a,22.214289,7.1661716,2.499107389947184e-109,1.612327348353022e-107
11,mfge8a,21.732323,4.8262973,1.0153417097030891e-104,6.345885685644307e-103
11,tm6sf2,20.63539,5.858967,1.3207609697586678e-94,8.00461193793132e-93
11,slc2a11b,20.600878,6.204219,2.695101927533487e-94,1.585354075019698e-92
11,col18a1a,19.889345,4.4581776,5.03287248497794e-88,2.875927134273108e-86
11,BX908782.2,19.52026,4.8048882,7.386244513104255e-85,4.103469173946809e-83
11,sparc,19.490286,4.264899,1.3273947580266955e-84,7.1751068001443e-83
11,fat1a,18.700686,3.5211282,4.887184919215573e-78,2.5722025890608278e-76
11,clu,18.47399,2.5579667,3.3442952739074746e-76,1.7150232173884484e-74
11,rdh5,18.117462,5.984693,2.3205086892361948e-73,1.1602543446180974e-71
11,hsd11b2,17.833479,4.106792,3.884722171090518e-71,1.8949864249222036e-69
11,pip5k1ba,17.674606,4.954815,6.579709608558277e-70,3.1331950516944173e-68
11,fhdc1,17.205135,4.905467,2.430078038545961e-66,1.1302688551376565e-64
11,ugt5g2,17.2013,6.507019,2.596445618538684e-66,1.18020255388122e-64
11,ctsla,17.128374,3.065059,9.116578767389594e-66,4.0518127855064864e-64
11,selenou1b,17.096878,5.96936,1.565713253788009e-65,6.807448929513083e-64
11,rgra,16.46456,4.8700395,6.594144202162855e-61,2.747560084234523e-59
11,zgc:158463,16.04178,0.6235463,6.525635823748761e-58,2.6102543294995043e-56
11,caprin1b,15.668219,3.3087595,2.494727440008983e-55,9.783244862780327e-54
11,rbm47,15.417168,4.375355,1.254893786868562e-53,4.826514564879085e-52
12,msnb,16.017673,8.86778,9.618299722797466e-58,1.923659944559493e-54
12,rpe65a,15.82305,7.857977,2.1578329535210877e-56,2.1578329535210874e-53
12,inpp5ka,15.770821,6.98067,4.940399600903078e-56,3.293599733935385e-53
12,stra6,15.692863,8.193681,1.6924674579360923e-55,8.462337289680462e-53
12,inpp5kb,15.669197,7.588751,2.4566333691398708e-55,9.826533476559482e-53
12,pip5k1ba,15.555284,7.3327184,1.4650411421883677e-54,4.8834704739612256e-52
12,si:ch211-236l14.4,15.485621,7.639658,4.338492467009568e-54,1.239569276288448e-51
12,rgrb,15.44649,7.5275416,7.966434821811567e-54,1.9916087054528917e-51
12,rlbp1b,15.395269,7.219274,1.7609071333749286e-53,3.590080285473671e-51
12,tm6sf2,15.394027,7.459131,1.7950401427368357e-53,3.590080285473671e-51
12,epas1b,15.377812,6.545568,2.3060842077733425e-53,4.192880377769714e-51
12,ambp,15.337404,7.4004426,4.300491790770295e-53,7.167486317950491e-51
12,atp1a1a.1,15.295333,5.789542,8.213976114116538e-53,1.263688632941006e-50
12,thbs1b,15.24472,7.383577,1.7849524366592874e-52,2.5499320523704104e-50
12,rbp5,15.223984,7.0884867,2.4513938602712786e-52,3.268525147028372e-50
12,tlcd4b,15.186258,6.419398,4.361125095692279e-52,5.451406369615349e-50
12,pnp4a,15.153466,7.2382812,7.187426068256517e-52,8.455795374419432e-50
12,tyrp1b,15.1389265,7.0316324,8.96654840896157e-52,9.962831565512857e-50
12,trpm1b,15.117252,6.4115796,1.2463595820458188e-51,1.3119574547850725e-49
12,rbm47,15.016039,6.5709414,5.765138699573244e-51,5.7651386995732444e-49
12,pttg1ipb,14.910737,6.847907,2.8063763605221447e-50,2.672739390973471e-48
12,lrrfip1a,14.7054405,5.845297,5.9482700113756e-49,5.407518192159637e-47
12,slc2a11a,14.678799,7.334687,8.813830381674038e-49,7.664200331890468e-47
12,cst3,14.668969,5.462137,1.018813857644135e-48,8.490115480367791e-47
12,slc2a11b,14.662022,6.8577914,1.128621426923704e-48,9.02897141538963e-47
12,fhdc1,14.597842,5.9698567,2.898761223117222e-48,2.2298163254747863e-46
12,si:ch211-106h4.9,14.432613,5.9261966,3.226200444721538e-47,2.3897781072011394e-45
12,rdh8a,14.351622,5.6545243,1.0407431989752426e-46,7.433879992680305e-45
12,rhoub,14.335571,6.583507,1.3116268415719995e-46,9.045702355668961e-45
12,dct,14.312081,6.55438,1.8392592983409017e-46,1.2261728655606013e-44
12,lrp1aa,14.268381,5.6720285,3.444834919768362e-46,2.2224741417860401e-44
12,tmem98,14.152312,6.640963,1.8071626969801133e-45,1.1294766856125709e-43
12,slc6a6a,14.073828,6.893334,5.500949001528277e-45,3.3339084857747135e-43
12,mmel1,14.037614,7.500908,9.174984504610576e-45,5.397049708594456e-43
12,atp1b1a,14.005337,5.3817606,1.445922954474825e-44,8.262416882713285e-43
12,slc7a2,13.89044,6.824477,7.238954058812413e-44,3.990509337962188e-42
12,plpp1a,13.889034,5.3890786,7.382442275230047e-44,3.990509337962188e-42
12,pmela,13.818786,6.0541167,1.9635428214685863e-43,1.0334435902466244e-41
12,glula,13.81656,4.1138797,2.0251993244625136e-43,1.0385637561346223e-41
12,rdh5,13.812213,6.837863,2.151197879506875e-43,1.0755989397534374e-41
12,si:ch211-251b21.1,13.76426,5.398726,4.1814302333258665e-43,2.039722065037008e-41
12,ddr1,13.755333,5.8056583,4.730995482698695e-43,2.252854991761283e-41
12,col18a1a,13.7450695,5.146547,5.45206093854079e-43,2.522322961229023e-41
12,myrf,13.743793,6.7851973,5.54911051470385e-43,2.522322961229023e-41
12,ctsd,13.736049,5.0954037,6.175561017050194e-43,2.744693785355642e-41
12,slc47a1,13.722154,7.62696,7.481003994927304e-43,3.2526104325770884e-41
12,marcksl1b,13.697468,4.2078567,1.051265030447616e-42,4.473468214670706e-41
12,slc13a4,13.66539,6.893665,1.6342547777675824e-42,6.809394907364926e-41
12,itih1,13.660212,5.863858,1.75472724277748e-42,7.162152011336653e-41
12,zgc:171775,13.6550455,7.180754,1.883727341311132e-42,7.534909365244527e-41
13,grin1b,43.580486,4.214955,0.0,0.0
13,vamp1,43.366417,4.621601,0.0,0.0
13,slc12a5b,42.883644,4.7518997,0.0,0.0
13,cabp5a,40.97067,4.6785884,0.0,0.0
13,zfhx4,38.972862,3.9214501,0.0,0.0
13,nat16,37.107716,3.2408879,2.109700089418988e-301,7.032333631396626e-299
13,cabp2a,34.31249,4.635778,5.111022187263247e-258,1.2777555468158116e-255
13,ppp1r1b,34.176285,4.8854017,5.443039497603841e-256,1.2095643328008536e-253
13,rgs16,33.642017,4.0445237,4.079600005745056e-248,8.159200011490112e-246
13,lrit1a,33.16114,4.8189507,3.913014221874598e-241,7.11457131249927e-239
13,map4l,31.519936,2.7589984,4.631913496179577e-218,7.719855826965961e-216
13,ndrg4,30.928673,2.7129781,4.918383421848215e-210,7.026262031211736e-208
13,efna1b,30.878082,3.2149508,2.3523889365758522e-209,3.136518582101137e-207
13,fam107b,29.609058,3.5191543,1.1424282212255064e-192,1.344033201441772e-190
13,pclob,28.9588,2.7522128,2.174410181260503e-184,2.41601131251167e-182
13,fmn2a,28.887386,3.8217514,1.7196410644936375e-183,1.810148488940671e-181
13,pcp4l1,28.84229,3.9255705,6.330412076891089e-183,6.330412076891088e-181
13,nell2b,28.360773,4.323225,6.164578326964644e-177,5.871026978061565e-175
13,fgf11b,26.401312,4.543158,1.3234653431535765e-153,1.1028877859613138e-151
13,tjp2a,25.749708,4.142884,3.247717101975604e-146,2.598173681580483e-144
13,rs1a,23.756433,3.4052036,9.427656396205999e-125,7.252043381696923e-123
13,rtn4r,23.482292,3.4064114,6.187289237750574e-122,4.583177213148573e-120
13,si:ch211-160f23.7,23.183792,4.1372705,6.635292987111676e-119,4.739494990794055e-117
13,grik1a,22.500668,4.619479,4.088620367346855e-112,2.819738184377141e-110
13,SMIM36,22.335909,3.9036095,1.6552716327831317e-110,1.1035144218554211e-108
13,marcksl1b,21.889597,1.809487,3.2638470069794674e-106,2.105707746438366e-104
13,tex2l,21.755665,4.554544,6.105530050782667e-105,3.815956281739167e-103
13,slc38a3a,21.511993,2.522143,1.2022682812599324e-102,7.286474431878378e-101
13,vsx1,21.071127,3.5065303,1.464063198778874e-98,8.366075421593564e-97
13,abhd3,21.019106,3.3219688,4.386102601340205e-98,2.4367236674112252e-96
13,tmem178b,20.627335,2.7498057,1.560143531798982e-94,8.433208279994497e-93
13,iqsec3a,20.369558,2.9986217,3.114715346918823e-92,1.6393238667993807e-90
13,ppp1r14c,18.823166,2.4052668,4.878037775715428e-79,2.5015578337002195e-77
13,pcbp3,18.697731,2.032414,5.165731273506082e-78,2.582865636753041e-76
13,rnd1a,18.513248,2.9268763,1.6146624969547594e-76,7.876402424169558e-75
13,dpp6b,18.082146,3.64218,4.4060533827694033e-73,2.0981206584616207e-71
13,ptprdb,17.748238,3.13611,1.778468415302553e-70,8.083947342284333e-69
13,si:dkey-1d7.3,17.433792,3.4365888,4.571116708683146e-68,1.9874420472535418e-66
13,syt5b,17.329832,2.7731671,2.8014172231688177e-67,1.1920924353909863e-65
13,gdpd5b,16.955173,3.5726953,1.7623971121121754e-64,7.343321300467397e-63
13,efna1a,16.862684,2.5703957,8.465574078365922e-64,3.455336358516703e-62
13,TMEM132D,16.798918,3.6906393,2.4854014187760313e-63,9.941605675104125e-62
13,tub,16.38217,2.9919086,2.5642871526240594e-60,1.0056028049506115e-58
13,six3b,16.332579,2.8261876,5.788486038222641e-60,2.2263407839317852e-58
13,neto1,16.255718,4.51381,2.034712317950074e-59,7.678159690377638e-58
13,gnao1b,16.043226,3.0236328,6.375480625255867e-58,2.361289120465136e-56
13,igsf21b,15.86724,3.890302,1.0683730667298701e-56,3.884992969926801e-55
13,si:ch211-121j5.4,15.855698,3.9134371,1.2839296738130617e-56,4.585463120760934e-55
13,zgc:77784,15.7632,3.4015224,5.573793605850619e-56,1.921997795120903e-54
13,pcp4a,15.401267,2.3547187,1.6049414670594409e-53,5.349804890198136e-52
14,tmsb4x,29.11534,4.23371,2.2958590849946267e-186,4.591718169989254e-183
14,actb2,28.831795,3.9561653,8.571284165309176e-183,8.571284165309176e-180
14,pfn1,27.617867,6.5500546,6.790201205994666e-168,4.526800803996444e-165
14,ARF5,25.896923,5.546534,7.212895538192074e-148,3.606447769096037e-145
14,arhgdig,23.17933,5.751737,7.359842488788395e-119,2.943936995515358e-116
14,actb1,22.766993,3.7635727,9.740380458308913e-115,3.2467934861029707e-112
14,mcl1a,22.27742,4.272418,6.118118549584054e-110,1.7480338713097295e-107
14,arpc1b,21.79302,5.3791714,2.7022763687388975e-105,6.755690921847243e-103
14,b2m,21.406181,4.538944,1.1701599805640951e-101,2.600355512364656e-99
14,ENSDARG00000103720,21.083454,5.8231645,1.1283952418355419e-98,2.2567904836710836e-96
14,coro1a,20.818623,5.621955,2.934964427262678e-96,5.336298958659415e-94
14,grn1,20.707489,6.500769,2.9651025923506805e-95,4.941837653917801e-93
14,cd74b,19.864248,5.3232946,8.298567829514599e-88,1.276702743002246e-85
14,cd74a,19.837511,5.1876063,1.412807447163085e-87,2.0182963530901213e-85
14,ptprc,19.354296,5.8865857,1.8754260291259283e-83,2.5005680388345712e-81
14,cebpb,19.126968,6.047919,1.5058142450705683e-81,1.8822678063382103e-79
14,mhc2a,18.72296,5.34338,3.2176767403546857e-78,3.785502047476101e-76
14,mhc1zba,18.343401,4.242905,3.72728489960125e-75,4.141427666223611e-73
14,grna,18.29457,5.1883607,9.141893072379798e-75,9.341652511481411e-73
14,rnf213a,18.293392,3.6922083,9.34165251148141e-75,9.341652511481411e-73
14,laptm5,18.010891,5.1357775,1.6003414471100332e-72,1.524134711533365e-70
14,krt18b,17.495388,5.6338115,1.553493964467705e-68,1.350864316928439e-66
14,dnajb1b,17.344818,3.671776,2.1585736095145008e-67,1.798811341262084e-65
14,c1qc,17.151985,6.9450426,6.074079310299037e-66,4.85926344823923e-64
14,fcer1gl,17.141407,4.7360687,7.286621285350898e-66,5.6050932964237674e-64
14,rac2,17.047686,5.4723096,3.636530463139004e-65,2.597521759385003e-63
14,c1qb,16.91491,7.122851,3.49348393471842e-64,2.4092992653230482e-62
14,fosab,16.862728,3.9959488,8.459361061669189e-64,5.639574041112793e-62
14,ctss2.2,16.838547,5.21677,1.2732357175388123e-63,8.214423984121369e-62
14,cfp,16.756218,6.058339,5.100569409313749e-63,3.187855880821093e-61
14,tln1,16.620234,4.1088586,4.973918146693443e-62,2.925834203937319e-60
14,lygl1,16.614367,6.2424493,5.485174706220242e-62,3.1343855464115664e-60
14,junba,16.489979,4.217447,4.33100226956825e-61,2.406112371982361e-59
14,cd63,16.484484,3.6552327,4.743328177243751e-61,2.563961176888514e-59
14,lcp1,16.399044,5.5226645,1.9427295474466796e-60,1.0224892354982525e-58
14,crip1,16.209267,6.50357,4.337070885846143e-59,2.1685354429230715e-57
14,txnipa,16.058315,4.2372293,4.99949174064823e-58,2.438776458852795e-56
14,srgn,16.017223,5.7832212,9.688023130423837e-58,4.613344347820874e-56
14,itgb2,15.708033,5.385634,1.3325094395169509e-55,6.056861088713414e-54
14,si:ch211-212k18.7,15.633089,4.621613,4.332781996924316e-55,1.9256808875219182e-53
14,spi1b,15.631516,4.85217,4.441068508501107e-55,1.9308993515222207e-53
14,zgc:64051,15.626763,4.94064,4.7850203110688786e-55,2.0361788557739908e-53
14,ptpn6,15.618853,5.0046306,5.417210160210679e-55,2.257170900087783e-53
14,icn,15.412006,3.166209,1.3592623089612781e-53,5.437049235845112e-52
14,zgc:103700,15.295571,4.727237,8.1839925661656675e-53,3.2094088494767324e-51
14,fcer1g,15.088813,5.411459,1.9186264696511927e-51,7.379332575581511e-50
14,mrc1b,15.032477,4.6277957,4.4986026273594214e-51,1.6975858971167628e-49
14,syk,15.031053,4.551013,4.59646786638962e-51,1.7023955060702298e-49
14,hcls1,14.870334,5.100399,5.135696985912923e-50,1.8675261766956084e-48
14,cxcr4b,14.85374,5.9164944,6.579314082477014e-50,2.3497550294560764e-48
15,elavl3,15.65995,5.8889084,2.8412085190905324e-55,5.6824170381810645e-52
15,elavl4,15.465473,6.934869,5.933589654243103e-54,5.933589654243104e-51
15,tubb5,14.5943775,6.4671893,3.0498373888402655e-48,2.0332249258935104e-45
15,maptb,14.376781,5.7156196,7.238348985906082e-47,3.619174492953041e-44
